date,ward_id,chlorine_level,bacteria_count
2023-03-15,11,0.36,16
2023-03-16,11,0.5,12
2023-03-17,11,0.32,17
2023-03-18,11,0.49,21
2023-03-19,11,0.35,19
2023-03-20,11,0.17,17
2023-03-21,11,0.52,19
2023-03-22,11,0.51,22
2023-03-23,11,0.42,19
2023-03-24,11,0.57,16
2023-03-25,11,0.51,16
2023-03-26,11,0.56,18
2023-03-27,11,0.57,16
2023-03-28,11,0.77,15
2023-03-29,11,0.88,14
2023-03-30,11,0.6,21
2023-03-31,11,0.42,18
2023-04-01,11,0.08,14
2023-04-02,11,0.18,13
2023-04-03,11,0.33,17
2023-04-04,11,0.82,15
2023-04-05,11,0.57,23
2023-04-06,11,0.35,16
2023-04-07,11,0.67,12
2023-04-08,11,0.61,14
2023-04-09,11,0.37,20
2023-04-10,11,0.69,17
2023-04-11,11,0.29,22
2023-04-12,11,0.45,17
2023-04-13,11,0.66,25
2023-04-14,11,0.62,16
2023-04-15,11,0.65,19
2023-04-16,11,0.35,11
2023-04-17,11,0.81,20
2023-04-18,11,0.65,15
2023-04-19,11,0.33,22
2023-04-20,11,0.33,12
2023-04-21,11,0.69,19
2023-04-22,11,0.3,21
2023-04-23,11,0.5,15
2023-04-24,11,0.63,14
2023-04-25,11,0.45,18
2023-04-26,11,0.48,18
2023-04-27,11,0.68,16
2023-04-28,11,0.45,18
2023-04-29,11,0.46,10
2023-04-30,11,0.34,20
2023-05-01,11,0.41,14
2023-05-02,11,0.47,18
2023-05-03,11,0.05,22
2023-05-04,11,0.63,13
2023-05-05,11,0.39,11
2023-05-06,11,0.27,19
2023-05-07,11,0.9,9
2023-05-08,11,0.52,17
2023-05-09,11,0.62,15
2023-05-10,11,0.4,11
2023-05-11,11,0.62,16
2023-05-12,11,0.34,19
2023-05-13,11,0.67,16
2023-05-14,11,0.35,19
2023-05-15,11,0.28,16
2023-05-16,11,0.76,20
2023-05-17,11,0.61,21
2023-05-18,11,0.24,22
2023-05-19,11,0.33,20
2023-05-20,11,0.58,22
2023-05-21,11,0.37,21
2023-05-22,11,0.62,13
2023-05-23,11,0.43,22
2023-05-24,11,0.31,16
2023-05-25,11,0.76,18
2023-05-26,11,0.53,16
2023-05-27,11,1.04,21
2023-05-28,11,0.83,17
2023-05-29,11,0.48,19
2023-05-30,11,0.95,8
2023-05-31,11,1.04,13
2023-06-01,11,0.84,21
2023-06-02,11,0.39,19
2023-06-03,11,0.13,20
2023-06-04,11,0.56,37
2023-06-05,11,0.59,37
2023-06-06,11,0.73,45
2023-06-07,11,0.45,18
2023-06-08,11,0.54,36
2023-06-09,11,0.74,23
2023-06-10,11,0.43,18
2023-06-11,11,0.3,23
2023-06-12,11,0.41,35
2023-06-13,11,0.35,34
2023-06-14,11,0.41,42
2023-06-15,11,0.48,18
2023-06-16,11,0.0,39
2023-06-17,11,0.31,42
2023-06-18,11,0.22,17
2023-06-19,11,0.42,47
2023-06-20,11,0.51,21
2023-06-21,11,0.52,18
2023-06-22,11,0.8,29
2023-06-23,11,0.4,19
2023-06-24,11,0.69,9
2023-06-25,11,0.57,13
2023-06-26,11,0.09,40
2023-06-27,11,0.11,11
2023-06-28,11,0.75,40
2023-06-29,11,0.66,34
2023-06-30,11,0.43,40
2023-07-01,11,0.2,33
2023-07-02,11,0.37,22
2023-07-03,11,0.0,39
2023-07-04,11,0.22,20
2023-07-05,11,0.33,17
2023-07-06,11,0.35,40
2023-07-07,11,0.5,11
2023-07-08,11,0.01,22
2023-07-09,11,0.32,45
2023-07-10,11,0.61,24
2023-07-11,11,0.58,19
2023-07-12,11,0.46,33
2023-07-13,11,0.47,41
2023-07-14,11,0.57,49
2023-07-15,11,0.76,19
2023-07-16,11,0.51,51
2023-07-17,11,0.65,38
2023-07-18,11,0.78,40
2023-07-19,11,0.49,18
2023-07-20,11,0.76,15
2023-07-21,11,0.83,10
2023-07-22,11,0.4,15
2023-07-23,11,0.34,19
2023-07-24,11,0.45,46
2023-07-25,11,0.08,44
2023-07-26,11,0.6,29
2023-07-27,11,0.56,18
2023-07-28,11,0.33,18
2023-07-29,11,0.33,19
2023-07-30,11,0.71,16
2023-07-31,11,0.21,43
2023-08-01,11,0.62,51
2023-08-02,11,0.31,13
2023-08-03,11,0.52,19
2023-08-04,11,0.41,31
2023-08-05,11,0.46,36
2023-08-06,11,0.19,35
2023-08-07,11,0.47,16
2023-08-08,11,0.73,32
2023-08-09,11,0.54,39
2023-08-10,11,0.0,36
2023-08-11,11,0.39,21
2023-08-12,11,0.21,38
2023-08-13,11,0.19,21
2023-08-14,11,0.41,40
2023-08-15,11,0.17,48
2023-08-16,11,0.24,38
2023-08-17,11,0.56,19
2023-08-18,11,0.23,20
2023-08-19,11,0.32,36
2023-08-20,11,0.43,21
2023-08-21,11,0.32,16
2023-08-22,11,0.29,15
2023-08-23,11,0.78,10
2023-08-24,11,0.37,18
2023-08-25,11,0.18,20
2023-08-26,11,0.8,18
2023-08-27,11,0.52,17
2023-08-28,11,0.52,16
2023-08-29,11,0.03,47
2023-08-30,11,0.41,33
2023-08-31,11,0.26,17
2023-09-01,11,0.16,26
2023-09-02,11,0.55,24
2023-09-03,11,0.28,32
2023-09-04,11,0.02,19
2023-09-05,11,0.52,38
2023-09-06,11,0.32,30
2023-09-07,11,0.61,37
2023-09-08,11,0.84,16
2023-09-09,11,0.49,42
2023-09-10,11,0.42,32
2023-09-11,11,0.45,37
2023-09-12,11,0.51,17
2023-09-13,11,0.5,40
2023-09-14,11,0.42,35
2023-09-15,11,0.16,23
2023-09-16,11,0.53,16
2023-09-17,11,0.4,27
2023-09-18,11,0.62,16
2023-09-19,11,0.41,16
2023-09-20,11,0.4,18
2023-09-21,11,0.06,22
2023-09-22,11,0.78,14
2023-09-23,11,0.5,44
2023-09-24,11,0.45,33
2023-09-25,11,0.5,22
2023-09-26,11,0.31,14
2023-09-27,11,0.53,16
2023-09-28,11,0.4,16
2023-09-29,11,0.69,19
2023-09-30,11,0.01,33
2023-10-01,11,0.21,14
2023-10-02,11,0.72,17
2023-10-03,11,1.1,26
2023-10-04,11,0.42,21
2023-10-05,11,0.38,22
2023-10-06,11,0.64,13
2023-10-07,11,0.37,13
2023-10-08,11,0.33,25
2023-10-09,11,0.47,16
2023-10-10,11,0.33,17
2023-10-11,11,0.57,6
2023-10-12,11,0.59,25
2023-10-13,11,0.76,18
2023-10-14,11,0.46,20
2023-10-15,11,0.3,21
2023-10-16,11,0.24,18
2023-10-17,11,0.69,19
2023-10-18,11,0.43,11
2023-10-19,11,0.83,20
2023-10-20,11,0.36,25
2023-10-21,11,0.77,17
2023-10-22,11,0.38,12
2023-10-23,11,0.5,13
2023-10-24,11,0.74,20
2023-10-25,11,0.51,16
2023-10-26,11,0.0,16
2023-10-27,11,0.84,20
2023-10-28,11,0.25,25
2023-10-29,11,0.65,17
2023-10-30,11,0.33,12
2023-10-31,11,0.15,19
2023-11-01,11,0.09,18
2023-11-02,11,0.66,26
2023-11-03,11,0.51,17
2023-11-04,11,0.87,22
2023-11-05,11,0.45,27
2023-11-06,11,0.34,18
2023-11-07,11,0.28,20
2023-11-08,11,0.64,16
2023-11-09,11,0.08,17
2023-11-10,11,0.67,17
2023-11-11,11,0.52,13
2023-11-12,11,0.81,16
2023-11-13,11,0.55,21
2023-11-14,11,0.37,18
2023-11-15,11,0.48,18
2023-11-16,11,0.62,20
2023-11-17,11,0.46,18
2023-11-18,11,0.26,16
2023-11-19,11,0.42,15
2023-11-20,11,0.78,15
2023-11-21,11,0.34,18
2023-11-22,11,0.43,15
2023-11-23,11,0.54,16
2023-11-24,11,0.15,21
2023-11-25,11,0.78,23
2023-11-26,11,0.17,14
2023-11-27,11,0.4,13
2023-11-28,11,0.35,16
2023-11-29,11,0.11,16
2023-11-30,11,0.72,26
2023-12-01,11,0.67,24
2023-12-02,11,0.51,21
2023-12-03,11,0.33,10
2023-12-04,11,0.66,15
2023-12-05,11,0.25,17
2023-12-06,11,0.61,15
2023-12-07,11,0.41,21
2023-12-08,11,0.77,12
2023-12-09,11,0.5,27
2023-12-10,11,0.55,19
2023-12-11,11,0.31,19
2023-12-12,11,0.08,14
2023-12-13,11,0.68,19
2023-12-14,11,0.71,16
2023-12-15,11,0.2,26
2023-12-16,11,0.56,15
2023-12-17,11,0.33,21
2023-12-18,11,0.26,15
2023-12-19,11,0.77,22
2023-12-20,11,0.4,20
2023-12-21,11,0.3,18
2023-12-22,11,0.24,16
2023-12-23,11,0.76,10
2023-12-24,11,0.31,19
2023-12-25,11,0.83,18
2023-12-26,11,0.42,23
2023-12-27,11,0.64,17
2023-12-28,11,0.46,22
2023-12-29,11,0.55,15
2023-12-30,11,0.47,24
2023-12-31,11,0.62,18
2023-01-01,12,0.23,12
2023-01-02,12,0.48,8
2023-01-03,12,0.36,7
2023-01-04,12,0.44,12
2023-01-05,12,0.7,11
2023-01-06,12,0.27,9
2023-01-07,12,0.64,7
2023-01-08,12,0.42,4
2023-01-09,12,0.45,7
2023-01-10,12,0.23,11
2023-01-11,12,0.48,7
2023-01-12,12,0.37,10
2023-01-13,12,0.72,10
2023-01-14,12,0.27,13
2023-01-15,12,0.35,7
2023-01-16,12,0.19,7
2023-01-17,12,0.68,12
2023-01-18,12,0.35,7
2023-01-19,12,0.26,9
2023-01-20,12,0.39,12
2023-01-21,12,0.54,8
2023-01-22,12,0.46,5
2023-01-23,12,0.44,7
2023-01-24,12,0.56,10
2023-01-25,12,0.57,13
2023-01-26,12,0.44,12
2023-01-27,12,0.49,9
2023-01-28,12,0.3,7
2023-01-29,12,0.58,4
2023-01-30,12,0.49,10
2023-01-31,12,0.61,11
2023-02-01,12,0.27,12
2023-02-02,12,0.57,9
2023-02-03,12,0.54,8
2023-02-04,12,0.41,11
2023-02-05,12,1.0,6
2023-02-06,12,0.49,9
2023-02-07,12,0.38,13
2023-02-08,12,0.3,14
2023-02-09,12,0.61,8
2023-02-10,12,0.62,10
2023-02-11,12,0.76,9
2023-02-12,12,0.29,3
2023-02-13,12,0.31,10
2023-02-14,12,0.16,8
2023-02-15,12,0.54,7
2023-02-16,12,0.31,14
2023-02-17,12,0.7,10
2023-02-18,12,0.4,12
2023-02-19,12,0.62,9
2023-02-20,12,0.04,10
2023-02-21,12,0.72,8
2023-02-22,12,0.73,7
2023-02-23,12,0.65,9
2023-02-24,12,0.62,10
2023-02-25,12,0.51,17
2023-02-26,12,0.56,11
2023-02-27,12,0.44,12
2023-02-28,12,0.54,12
2023-03-01,12,0.7,11
2023-03-02,12,0.2,8
2023-03-03,12,0.65,4
2023-03-04,12,0.29,13
2023-03-05,12,0.63,6
2023-03-06,12,0.35,10
2023-03-07,12,0.59,7
2023-03-08,12,0.48,7
2023-03-09,12,0.87,4
2023-03-10,12,0.36,9
2023-03-11,12,0.5,11
2023-03-12,12,0.74,9
2023-03-13,12,0.48,11
2023-03-14,12,0.01,10
2023-03-15,12,0.52,15
2023-03-16,12,0.52,8
2023-03-17,12,0.73,6
2023-03-18,12,0.28,9
2023-03-19,12,0.44,11
2023-03-20,12,0.68,9
2023-03-21,12,0.51,9
2023-03-22,12,0.45,13
2023-03-23,12,0.37,7
2023-03-24,12,0.65,9
2023-03-25,12,0.25,6
2023-03-26,12,0.76,5
2023-03-27,12,0.32,14
2023-03-28,12,0.5,12
2023-03-29,12,0.41,6
2023-03-30,12,0.52,16
2023-03-31,12,0.75,15
2023-04-01,12,0.23,10
2023-04-02,12,0.3,10
2023-04-03,12,0.27,14
2023-04-04,12,0.48,16
2023-04-05,12,0.36,21
2023-04-06,12,0.49,11
2023-04-07,12,0.49,8
2023-04-08,12,0.09,7
2023-04-09,12,0.51,8
2023-04-10,12,0.86,6
2023-04-11,12,0.4,8
2023-04-12,12,0.64,12
2023-04-13,12,0.35,11
2023-04-14,12,0.73,12
2023-04-15,12,0.55,13
2023-04-16,12,0.33,17
2023-04-17,12,0.75,8
2023-04-18,12,0.54,11
2023-04-19,12,0.87,8
2023-04-20,12,0.39,6
2023-04-21,12,0.37,14
2023-04-22,12,0.28,12
2023-04-23,12,0.1,10
2023-04-24,12,0.33,7
2023-04-25,12,0.58,3
2023-04-26,12,0.89,6
2023-04-27,12,0.33,10
2023-04-28,12,0.43,6
2023-04-29,12,0.44,12
2023-04-30,12,0.74,5
2023-05-01,12,0.39,8
2023-05-02,12,0.42,8
2023-05-03,12,0.37,12
2023-05-04,12,0.6,8
2023-05-05,12,0.54,10
2023-05-06,12,0.68,9
2023-05-07,12,0.35,10
2023-05-08,12,0.49,7
2023-05-09,12,0.43,12
2023-05-10,12,0.61,13
2023-05-11,12,0.56,7
2023-05-12,12,0.0,9
2023-05-13,12,0.39,9
2023-05-14,12,0.27,2
2023-05-15,12,0.57,11
2023-05-16,12,0.67,13
2023-05-17,12,0.58,10
2023-05-18,12,0.0,11
2023-05-19,12,0.16,16
2023-05-20,12,0.71,11
2023-05-21,12,0.53,13
2023-05-22,12,0.19,11
2023-05-23,12,1.22,5
2023-05-24,12,0.31,10
2023-05-25,12,0.3,14
2023-05-26,12,0.57,11
2023-05-27,12,0.56,13
2023-05-28,12,0.64,9
2023-05-29,12,0.6,9
2023-05-30,12,0.72,5
2023-05-31,12,0.64,8
2023-06-01,12,0.5,18
2023-06-02,12,0.44,11
2023-06-03,12,0.61,14
2023-06-04,12,0.03,30
2023-06-05,12,0.25,35
2023-06-06,12,0.49,25
2023-06-07,12,0.47,9
2023-06-08,12,0.39,26
2023-06-09,12,0.3,7
2023-06-10,12,0.6,4
2023-06-11,12,0.37,7
2023-06-12,12,0.29,28
2023-06-13,12,0.4,33
2023-06-14,12,0.48,31
2023-06-15,12,0.26,9
2023-06-16,12,0.23,38
2023-06-17,12,0.45,34
2023-06-18,12,0.59,12
2023-06-19,12,0.67,28
2023-06-20,12,0.0,9
2023-06-21,12,0.61,12
2023-06-22,12,0.47,6
2023-06-23,12,0.32,10
2023-06-24,12,0.16,11
2023-06-25,12,0.5,7
2023-06-26,12,0.31,38
2023-06-27,12,0.6,5
2023-06-28,12,0.61,31
2023-06-29,12,0.66,32
2023-06-30,12,0.59,38
2023-07-01,12,0.57,31
2023-07-02,12,0.61,8
2023-07-03,12,0.52,32
2023-07-04,12,0.48,8
2023-07-05,12,0.53,5
2023-07-06,12,0.29,37
2023-07-07,12,0.77,8
2023-07-08,12,0.3,12
2023-07-09,12,0.42,35
2023-07-10,12,0.62,12
2023-07-11,12,0.79,10
2023-07-12,12,0.51,33
2023-07-13,12,0.98,27
2023-07-14,12,0.45,39
2023-07-15,12,0.52,15
2023-07-16,12,0.35,31
2023-07-17,12,0.48,30
2023-07-18,12,0.51,28
2023-07-19,12,0.36,6
2023-07-20,12,0.33,7
2023-07-21,12,0.23,13
2023-07-22,12,0.03,14
2023-07-23,12,0.35,10
2023-07-24,12,0.5,37
2023-07-25,12,0.24,31
2023-07-26,12,0.13,5
2023-07-27,12,0.26,10
2023-07-28,12,0.58,12
2023-07-29,12,0.57,10
2023-07-30,12,0.57,7
2023-07-31,12,0.45,36
2023-08-01,12,0.41,33
2023-08-02,12,0.34,9
2023-08-03,12,0.82,7
2023-08-04,12,0.22,24
2023-08-05,12,0.34,33
2023-08-06,12,0.42,31
2023-08-07,12,0.64,10
2023-08-08,12,0.67,25
2023-08-09,12,0.22,31
2023-08-10,12,0.57,20
2023-08-11,12,0.04,11
2023-08-12,12,0.74,33
2023-08-13,12,0.4,4
2023-08-14,12,0.34,27
2023-08-15,12,0.2,30
2023-08-16,12,0.1,30
2023-08-17,12,0.29,10
2023-08-18,12,0.7,6
2023-08-19,12,0.51,28
2023-08-20,12,0.44,12
2023-08-21,12,0.36,10
2023-08-22,12,0.47,11
2023-08-23,12,0.43,10
2023-08-24,12,0.55,6
2023-08-25,12,0.38,9
2023-08-26,12,0.59,9
2023-08-27,12,0.57,12
2023-08-28,12,0.37,13
2023-08-29,12,0.45,31
2023-08-30,12,0.35,18
2023-08-31,12,0.83,5
2023-09-01,12,0.34,21
2023-09-02,12,0.56,7
2023-09-03,12,0.54,28
2023-09-04,12,0.74,4
2023-09-05,12,0.51,34
2023-09-06,12,0.31,26
2023-09-07,12,0.67,35
2023-09-08,12,0.65,11
2023-09-09,12,0.22,42
2023-09-10,12,0.44,34
2023-09-11,12,0.55,30
2023-09-12,12,0.73,8
2023-09-13,12,0.31,33
2023-09-14,12,0.39,34
2023-09-15,12,0.5,17
2023-09-16,12,0.45,14
2023-09-17,12,0.32,35
2023-09-18,12,0.73,13
2023-09-19,12,0.7,7
2023-09-20,12,0.77,10
2023-09-21,12,0.51,26
2023-09-22,12,0.25,11
2023-09-23,12,0.4,31
2023-09-24,12,0.46,31
2023-09-25,12,0.75,8
2023-09-26,12,0.6,15
2023-09-27,12,0.57,10
2023-09-28,12,0.6,5
2023-09-29,12,0.32,12
2023-09-30,12,0.33,24
2023-10-01,12,0.97,14
2023-10-02,12,0.66,12
2023-10-03,12,0.74,4
2023-10-04,12,0.49,9
2023-10-05,12,0.48,6
2023-10-06,12,0.48,8
2023-10-07,12,0.12,10
2023-10-08,12,0.96,11
2023-10-09,12,0.45,12
2023-10-10,12,0.6,7
2023-10-11,12,0.86,9
2023-10-12,12,0.32,9
2023-10-13,12,0.85,12
2023-10-14,12,0.45,3
2023-10-15,12,0.81,11
2023-10-16,12,0.6,6
2023-10-17,12,0.49,8
2023-10-18,12,0.34,3
2023-10-19,12,0.32,12
2023-10-20,12,0.37,9
2023-10-21,12,0.59,10
2023-10-22,12,0.55,15
2023-10-23,12,0.49,10
2023-10-24,12,0.38,8
2023-10-25,12,0.63,8
2023-10-26,12,0.37,11
2023-10-27,12,0.41,11
2023-10-28,12,0.39,4
2023-10-29,12,0.45,3
2023-10-30,12,0.6,9
2023-10-31,12,0.45,13
2023-11-01,12,0.68,9
2023-11-02,12,0.27,8
2023-11-03,12,0.29,12
2023-11-04,12,0.64,10
2023-11-05,12,0.41,7
2023-11-06,12,0.08,15
2023-11-07,12,0.41,12
2023-11-08,12,0.19,10
2023-11-09,12,0.42,11
2023-11-10,12,0.3,13
2023-11-11,12,0.53,9
2023-11-12,12,0.63,9
2023-11-13,12,0.85,8
2023-11-14,12,0.46,12
2023-11-15,12,0.48,6
2023-11-16,12,0.67,8
2023-11-17,12,0.58,12
2023-11-18,12,0.51,7
2023-11-19,12,0.33,8
2023-11-20,12,0.46,13
2023-11-21,12,0.33,9
2023-11-22,12,0.51,12
2023-11-23,12,0.49,8
2023-11-24,12,0.43,5
2023-11-25,12,0.15,7
2023-11-26,12,0.73,8
2023-11-27,12,0.42,10
2023-11-28,12,0.33,3
2023-11-29,12,0.24,8
2023-11-30,12,0.65,8
2023-12-01,12,0.75,12
2023-12-02,12,0.83,10
2023-12-03,12,0.45,9
2023-12-04,12,0.11,3
2023-12-05,12,0.71,8
2023-12-06,12,0.52,11
2023-12-07,12,0.38,10
2023-12-08,12,0.55,6
2023-12-09,12,0.64,12
2023-12-10,12,0.42,14
2023-12-11,12,0.57,15
2023-12-12,12,0.46,8
2023-12-13,12,0.65,10
2023-12-14,12,0.51,5
2023-12-15,12,0.11,11
2023-12-16,12,0.12,13
2023-12-17,12,0.31,11
2023-12-18,12,0.56,12
2023-12-19,12,0.73,12
2023-12-20,12,0.32,17
2023-12-21,12,0.61,13
2023-12-22,12,0.33,9
2023-12-23,12,0.25,11
2023-12-24,12,0.41,8
2023-12-25,12,0.64,8
2023-12-26,12,0.5,11
2023-12-27,12,0.71,7
2023-12-28,12,0.62,18
2023-12-29,12,0.76,5
2023-12-30,12,0.57,4
2023-12-31,12,0.52,5
2023-01-01,13,0.44,19
2023-01-02,13,0.6,20
2023-01-03,13,0.69,18
2023-01-04,13,0.54,21
2023-01-05,13,0.62,23
2023-01-06,13,0.56,17
2023-01-07,13,0.67,12
2023-01-08,13,0.52,17
2023-01-09,13,0.39,13
2023-01-10,13,0.3,17
2023-01-11,13,0.58,14
2023-01-12,13,0.77,16
2023-01-13,13,0.24,15
2023-01-14,13,0.19,6
2023-01-15,13,0.68,12
2023-01-16,13,0.29,18
2023-01-17,13,0.27,14
2023-01-18,13,0.21,16
2023-01-19,13,0.47,16
2023-01-20,13,0.28,19
2023-01-21,13,0.51,9
2023-01-22,13,0.17,15
2023-01-23,13,0.42,19
2023-01-24,13,0.63,16
2023-01-25,13,0.77,17
2023-01-26,13,0.49,22
2023-01-27,13,0.24,22
2023-01-28,13,0.45,14
2023-01-29,13,0.6,9
2023-01-30,13,0.33,18
2023-01-31,13,0.12,18
2023-02-01,13,0.6,11
2023-02-02,13,0.31,25
2023-02-03,13,0.8,13
2023-02-04,13,0.42,16
2023-02-05,13,0.5,11
2023-02-06,13,0.63,18
2023-02-07,13,0.33,20
2023-02-08,13,0.3,15
2023-02-09,13,0.32,23
2023-02-10,13,0.63,13
2023-02-11,13,0.75,16
2023-02-12,13,0.35,19
2023-02-13,13,0.55,17
2023-02-14,13,0.62,15
2023-02-15,13,0.7,8
2023-02-16,13,0.58,15
2023-02-17,13,0.38,10
2023-02-18,13,0.52,17
2023-02-19,13,0.42,23
2023-02-20,13,0.81,18
2023-02-21,13,0.43,11
2023-02-22,13,0.63,14
2023-02-23,13,0.57,14
2023-02-24,13,0.4,17
2023-02-25,13,0.45,17
2023-02-26,13,0.62,13
2023-02-27,13,0.6,14
2023-02-28,13,0.62,19
2023-03-01,13,0.56,14
2023-03-02,13,0.6,18
2023-03-03,13,0.46,10
2023-03-04,13,0.7,17
2023-03-05,13,0.38,14
2023-03-06,13,0.66,19
2023-03-07,13,0.51,12
2023-03-08,13,0.22,21
2023-03-09,13,0.56,24
2023-03-10,13,0.14,16
2023-03-11,13,0.6,17
2023-03-12,13,0.21,19
2023-03-13,13,0.24,20
2023-03-14,13,0.03,20
2023-03-15,13,0.51,18
2023-03-16,13,0.23,16
2023-03-17,13,0.47,14
2023-03-18,13,0.56,12
2023-03-19,13,0.32,10
2023-03-20,13,0.74,18
2023-03-21,13,0.32,16
2023-03-22,13,0.54,14
2023-03-23,13,0.92,19
2023-03-24,13,0.68,16
2023-03-25,13,0.24,10
2023-03-26,13,0.56,17
2023-03-27,13,0.39,11
2023-03-28,13,0.37,17
2023-03-29,13,0.46,21
2023-03-30,13,0.23,12
2023-03-31,13,0.24,18
2023-04-01,13,0.68,15
2023-04-02,13,0.0,18
2023-04-03,13,0.23,13
2023-04-04,13,0.45,18
2023-04-05,13,0.36,16
2023-04-06,13,0.32,11
2023-04-07,13,0.5,15
2023-04-08,13,0.66,18
2023-04-09,13,0.55,18
2023-04-10,13,0.51,13
2023-04-11,13,0.68,24
2023-04-12,13,0.17,31
2023-04-13,13,0.27,10
2023-04-14,13,0.88,10
2023-04-15,13,0.46,17
2023-04-16,13,0.6,18
2023-04-17,13,0.48,19
2023-04-18,13,0.38,14
2023-04-19,13,0.48,14
2023-04-20,13,0.65,14
2023-04-21,13,0.56,13
2023-04-22,13,0.45,17
2023-04-23,13,0.31,10
2023-04-24,13,0.59,19
2023-04-25,13,0.41,10
2023-04-26,13,0.39,16
2023-04-27,13,0.37,16
2023-04-28,13,0.42,13
2023-04-29,13,0.44,16
2023-04-30,13,0.63,10
2023-05-01,13,0.62,16
2023-05-02,13,0.42,11
2023-05-03,13,0.41,17
2023-05-04,13,0.62,19
2023-05-05,13,0.11,19
2023-05-06,13,0.61,18
2023-05-07,13,0.53,17
2023-05-08,13,0.82,14
2023-05-09,13,0.69,21
2023-05-10,13,0.12,12
2023-05-11,13,0.29,15
2023-05-12,13,0.59,11
2023-05-13,13,0.51,19
2023-05-14,13,0.18,22
2023-05-15,13,0.21,12
2023-05-16,13,0.57,18
2023-05-17,13,0.57,14
2023-05-18,13,0.21,17
2023-05-19,13,0.56,23
2023-05-20,13,0.61,29
2023-05-21,13,0.68,16
2023-05-22,13,0.49,19
2023-05-23,13,0.62,16
2023-05-24,13,0.53,16
2023-05-25,13,0.74,14
2023-05-26,13,0.18,17
2023-05-27,13,0.67,22
2023-05-28,13,0.85,16
2023-05-29,13,0.72,13
2023-05-30,13,0.37,24
2023-05-31,13,0.19,16
2023-06-01,13,0.38,21
2023-06-02,13,1.04,17
2023-06-03,13,0.11,16
2023-06-04,13,0.59,37
2023-06-05,13,0.24,29
2023-06-06,13,0.22,48
2023-06-07,13,0.37,12
2023-06-08,13,0.67,32
2023-06-09,13,0.58,14
2023-06-10,13,0.31,18
2023-06-11,13,0.6,12
2023-06-12,13,0.52,27
2023-06-13,13,0.28,33
2023-06-14,13,0.4,39
2023-06-15,13,0.84,15
2023-06-16,13,0.19,36
2023-06-17,13,0.35,34
2023-06-18,13,0.49,11
2023-06-19,13,0.23,32
2023-06-20,13,0.6,23
2023-06-21,13,0.5,19
2023-06-22,13,0.67,20
2023-06-23,13,0.61,14
2023-06-24,13,0.74,18
2023-06-25,13,0.34,20
2023-06-26,13,0.21,29
2023-06-27,13,0.6,16
2023-06-28,13,0.11,39
2023-06-29,13,0.67,37
2023-06-30,13,0.33,32
2023-07-01,13,0.75,31
2023-07-02,13,0.71,12
2023-07-03,13,0.45,34
2023-07-04,13,0.48,18
2023-07-05,13,0.39,25
2023-07-06,13,0.46,36
2023-07-07,13,0.47,19
2023-07-08,13,0.39,18
2023-07-09,13,0.38,28
2023-07-10,13,0.34,17
2023-07-11,13,0.78,18
2023-07-12,13,0.34,33
2023-07-13,13,0.11,34
2023-07-14,13,0.15,34
2023-07-15,13,0.49,20
2023-07-16,13,0.04,28
2023-07-17,13,0.7,32
2023-07-18,13,0.5,27
2023-07-19,13,0.51,15
2023-07-20,13,0.2,18
2023-07-21,13,0.53,14
2023-07-22,13,0.59,13
2023-07-23,13,0.75,13
2023-07-24,13,0.42,28
2023-07-25,13,0.01,29
2023-07-26,13,0.91,14
2023-07-27,13,0.78,13
2023-07-28,13,0.76,17
2023-07-29,13,0.63,17
2023-07-30,13,0.58,16
2023-07-31,13,0.49,34
2023-08-01,13,0.43,32
2023-08-02,13,0.13,18
2023-08-03,13,0.46,14
2023-08-04,13,0.62,42
2023-08-05,13,0.32,32
2023-08-06,13,0.45,46
2023-08-07,13,0.57,19
2023-08-08,13,0.31,43
2023-08-09,13,0.5,47
2023-08-10,13,0.41,25
2023-08-11,13,0.2,20
2023-08-12,13,0.46,37
2023-08-13,13,0.42,11
2023-08-14,13,0.61,41
2023-08-15,13,0.66,37
2023-08-16,13,0.3,32
2023-08-17,13,0.78,12
2023-08-18,13,0.51,17
2023-08-19,13,0.61,20
2023-08-20,13,0.54,15
2023-08-21,13,0.8,14
2023-08-22,13,0.65,17
2023-08-23,13,0.46,15
2023-08-24,13,0.01,16
2023-08-25,13,0.36,18
2023-08-26,13,0.43,20
2023-08-27,13,0.56,16
2023-08-28,13,0.54,13
2023-08-29,13,0.49,34
2023-08-30,13,0.24,35
2023-08-31,13,0.58,11
2023-09-01,13,0.86,37
2023-09-02,13,0.21,13
2023-09-03,13,0.39,39
2023-09-04,13,0.53,19
2023-09-05,13,0.86,48
2023-09-06,13,0.59,36
2023-09-07,13,0.49,32
2023-09-08,13,0.51,15
2023-09-09,13,0.19,38
2023-09-10,13,0.13,40
2023-09-11,13,0.46,30
2023-09-12,13,0.66,18
2023-09-13,13,0.51,31
2023-09-14,13,0.27,27
2023-09-15,13,0.48,9
2023-09-16,13,0.55,16
2023-09-17,13,0.38,41
2023-09-18,13,0.48,18
2023-09-19,13,0.45,18
2023-09-20,13,0.46,15
2023-09-21,13,0.38,29
2023-09-22,13,0.68,13
2023-09-23,13,0.22,39
2023-09-24,13,0.0,31
2023-09-25,13,0.42,18
2023-09-26,13,0.45,12
2023-09-27,13,0.62,20
2023-09-28,13,0.38,11
2023-09-29,13,0.48,15
2023-09-30,13,0.64,32
2023-10-01,13,0.57,15
